#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
JBH,20130510,14:56:18.918,ENTER,17.290,28,0,484.12,,0,,6267643730650371983,A,,,,,203
JBH,20130510,14:56:18.918,DELETE,,,,,,0,6267643730650330097,,B,,,,203,
JBH,20130510,14:56:18.921,AMEND,17.250,127,,2190.75,,0,6267643730649184554,,B,11:21:26,17.270,127,361,
JBH,20130510,14:56:19.032,DELETE,,,,,,0,,6267643730650370329,A,,,,,210
JBH,20130510,14:56:19.035,ENTER,17.290,249,0,4305.21,,0,,6267643730650372014,A,,,,,210
JBH,20130510,14:56:19.092,DELETE,,,,,,0,6267643730650335058,,B,,,,157,
JBH,20130510,14:56:19.696,DELETE,,,,,,0,6267643730650367355,,B,,,,157,
JBH,20130510,14:56:19.793,ENTER,17.260,56,0,966.56,,0,6267643730650372268,,B,,,,157,
JBH,20130510,14:56:19.882,AMEND,17.290,71,,1227.59,,0,,6267643730650342082,A,14:50:46,17.300,71,,203
JBH,20130510,14:56:19.887,AMEND,17.290,161,,2783.69,,0,,6267643730650367077,A,14:55:24,17.300,161,,203
JBH,20130510,14:56:20.124,ENTER,17.270,160,0,2763.2,,0,6267643730650372326,,B,,,,203,
JBH,20130510,14:56:20.521,DELETE,,,,,,0,6267643730650342090,,B,,,,299,
JBH,20130510,14:56:20.536,ENTER,17.270,105,0,1813.35,,0,6267643730650372408,,B,,,,299,
JBH,20130510,14:56:20.667,ENTER,17.230,1466,0,25259.18,,0,6267643730650372420,,B,,,,157,
JBH,20130510,14:56:20.808,DELETE,,,,,,0,6267643730650372326,,B,,,,203,
JBH,20130510,14:56:20.818,DELETE,,,,,,0,6267643730650326324,,B,,,,203,
JBH,20130510,14:56:20.820,AMEND,17.290,370,,6397.3,,0,,6267643730650340922,A,14:50:31,17.300,410,,210
JBH,20130510,14:56:20.920,DELETE,,,,,,0,6267643730650323532,,B,,,,203,
JBH,20130510,14:56:22.341,ENTER,17.290,4,0,69.16,FK OB0 ,0,6267643730650372649,,B,,,,203,
JBH,20130510,14:56:22.341,TRADE,17.290,4,,69.16,XT Bi,0,6267643730650372649,6267643730650371983,,,,,203,203
JBH,20130510,14:56:22.361,ENTER,17.290,18,0,311.22,FK OB0 ,0,6267643730650372654,,B,,,,203,
JBH,20130510,14:56:22.361,TRADE,17.290,18,,311.22,XT Bi,0,6267643730650372654,6267643730650371983,,,,,203,203
JBH,20130510,14:56:22.550,DELETE,,,,,,0,6267643730650329785,,B,,,,157,
JBH,20130510,14:56:22.551,DELETE,,,,,,0,,6267643730650331633,A,,,,,157
JBH,20130510,14:56:22.779,AMEND,17.240,404,,6964.96,,0,6267643730648571354,,B,10:04:24,17.250,404,140,
JBH,20130510,14:56:22.890,DELETE,,,,,,0,,6267643730650368114,A,,,,,361
JBH,20130510,14:56:22.891,DELETE,,,,,,0,,6267643730650340922,A,,,,,210
JBH,20130510,14:56:22.920,ENTER,17.290,618,0,10685.22,,0,,6267643730650372729,A,,,,,361
JBH,20130510,14:56:22.922,ENTER,17.290,370,0,6397.3,,0,,6267643730650372731,A,,,,,210
JBH,20130510,14:56:23.069,ENTER,17.320,423,0,7326.36,,0,,6267643730650372754,A,,,,,157
JBH,20130510,14:56:24.032,AMEND,17.310,120,,2077.2,,0,6267643730650317625,,B,14:46:09,17.320,120,345,
JBH,20130510,14:56:24.519,ENTER,17.300,3500,0,60550,,0,6267643730650372978,,B,,,,338,
JBH,20130510,14:56:24.519,TRADE,17.290,6,,103.74,Bi,0,6267643730650372978,6267643730650371983,,,,,338,203
JBH,20130510,14:56:24.519,TRADE,17.290,249,,4305.21,Bi,0,6267643730650372978,6267643730650372014,,,,,338,210
JBH,20130510,14:56:24.519,TRADE,17.290,71,,1227.59,Bi,0,6267643730650372978,6267643730650342082,,,,,338,203
JBH,20130510,14:56:24.519,TRADE,17.290,161,,2783.69,Bi,0,6267643730650372978,6267643730650367077,,,,,338,203
JBH,20130510,14:56:24.519,TRADE,17.290,618,,10685.22,Bi,0,6267643730650372978,6267643730650372729,,,,,338,361
JBH,20130510,14:56:24.519,TRADE,17.290,370,,6397.3,Bi,0,6267643730650372978,6267643730650372731,,,,,338,210
JBH,20130510,14:56:24.519,TRADE,17.300,734,,12698.2,Bi,0,6267643730650372978,6267643730650334637,,,,,338,603
JBH,20130510,14:56:24.519,TRADE,17.300,2,,34.6,Bi,0,6267643730650372978,6267643730650368364,,,,,338,110
JBH,20130510,14:56:24.520,ENTER,17.240,405,0,6982.2,,0,6267643730650372979,,B,,,,203,
JBH,20130510,14:56:24.520,DELETE,,,,,,0,,6267643730650368088,A,,,,,203
JBH,20130510,14:56:24.520,AMEND,17.270,127,,2193.29,,0,6267643730649184554,,B,11:21:26,17.250,127,361,
JBH,20130510,14:56:24.521,DELETE,,,,,,0,,6267643730650345742,A,,,,,210
JBH,20130510,14:56:24.524,AMEND,17.330,127,,2200.91,,0,,6267643730648602636,A,10:09:24,17.310,127,,361
JBH,20130510,14:56:24.533,ENTER,17.290,284,0,4910.36,OB0 ,0,,6267643730650372984,A,,,,,210
JBH,20130510,14:56:24.533,TRADE,17.300,284,,4913.2,Si,0,6267643730650372978,6267643730650372984,,,,,338,210
JBH,20130510,14:56:24.535,ENTER,17.310,115,0,1990.65,,0,,6267643730650372985,A,,,,,210
JBH,20130510,14:56:24.535,ENTER,17.310,370,0,6404.7,,0,,6267643730650372986,A,,,,,210
JBH,20130510,14:56:24.536,AMEND,17.280,127,,2194.56,,0,6267643730649471271,,B,12:04:25,17.260,127,361,
JBH,20130510,14:56:24.537,ENTER,17.300,173,0,2992.9,,0,6267643730650372989,,B,,,,366,
JBH,20130510,14:56:24.538,DELETE,,,,,,0,,6267643730650372985,A,,,,,210
JBH,20130510,14:56:24.538,DELETE,,,,,,0,,6267643730650372986,A,,,,,210
JBH,20130510,14:56:24.547,ENTER,17.310,251,0,4344.81,,0,,6267643730650372993,A,,,,,210
JBH,20130510,14:56:24.549,ENTER,17.310,115,0,1990.65,,0,,6267643730650372994,A,,,,,210
JBH,20130510,14:56:24.549,ENTER,17.310,370,0,6404.7,,0,,6267643730650372995,A,,,,,210
JBH,20130510,14:56:24.571,ENTER,17.310,118,0,2042.58,,0,,6267643730650372998,A,,,,,203
JBH,20130510,14:56:24.643,DELETE,,,,,,0,6267643730650372268,,B,,,,157,
JBH,20130510,14:56:24.698,ENTER,17.280,56,0,967.68,,0,6267643730650373016,,B,,,,157,
JBH,20130510,14:56:24.703,ENTER,17.230,2763,0,47606.49,,0,6267643730650373017,,B,,,,157,
JBH,20130510,14:56:24.705,DELETE,,,,,,0,,6267643730650372754,A,,,,,157
JBH,20130510,14:56:24.749,ENTER,17.300,719,0,12438.7,OB0 ,0,,6267643730650373020,A,,,,,157
JBH,20130510,14:56:24.749,TRADE,17.300,719,,12438.7,Si,0,6267643730650372978,6267643730650373020,,,,,338,157
JBH,20130510,14:56:24.749,ENTER,17.300,459,0,7940.7,FK OB0 ,0,,6267643730650373021,A,,,,,203
JBH,20130510,14:56:24.749,TRADE,17.300,286,,4947.8,Si,0,6267643730650372978,6267643730650373021,,,,,338,203
JBH,20130510,14:56:24.749,TRADE,17.300,173,,2992.9,Si,0,6267643730650372989,6267643730650373021,,,,,366,203
JBH,20130510,14:56:24.750,ENTER,17.300,42,0,726.6,,0,,6267643730650373022,A,,,,,203
JBH,20130510,14:56:24.751,AMEND,17.260,127,,2192.02,,0,6267643730649471271,,B,12:04:25,17.280,127,361,
JBH,20130510,14:56:24.753,AMEND,17.300,370,,6401,,0,,6267643730650372995,A,14:56:24,17.310,370,,210
JBH,20130510,14:56:24.754,AMEND,17.300,115,,1989.5,,0,,6267643730650372994,A,14:56:24,17.310,115,,210
JBH,20130510,14:56:24.774,AMEND,17.300,118,,2041.4,,0,,6267643730650372998,A,14:56:24,17.310,118,,203
JBH,20130510,14:56:24.921,ENTER,17.380,423,0,7351.74,,0,,6267643730650373058,A,,,,,157
JBH,20130510,14:56:25.003,DELETE,,,,,,0,,6267643730650372993,A,,,,,210
JBH,20130510,14:56:25.005,ENTER,17.300,326,0,5639.8,,0,,6267643730650373067,A,,,,,210
JBH,20130510,14:56:25.730,DELETE,,,,,,0,,6267643730650367521,A,,,,,110
JBH,20130510,14:56:25.742,ENTER,17.300,4,0,69.2,,0,,6267643730650373199,A,,,,,110
JBH,20130510,14:56:25.774,ENTER,17.280,158,0,2730.24,,0,6267643730650373213,,B,,,,203,
JBH,20130510,14:56:25.785,ENTER,17.270,160,0,2763.2,,0,6267643730650373215,,B,,,,203,
JBH,20130510,14:56:25.849,DELETE,,,,,,0,6267643730650373016,,B,,,,157,
JBH,20130510,14:56:25.911,ENTER,17.260,56,0,966.56,,0,6267643730650373235,,B,,,,157,
JBH,20130510,14:56:26.753,AMEND,17.280,216,,3732.48,,0,6267643730650373213,,B,14:56:25,17.280,158,203,
JBH,20130510,14:56:26.758,AMEND,17.270,220,,3799.4,,0,6267643730650373215,,B,14:56:25,17.270,160,203,
JBH,20130510,14:56:32.523,ENTER,17.300,118,0,2041.4,,0,,6267643730650374112,A,,,,,203
JBH,20130510,14:56:33.258,DELETE,,,,,,0,6267643730650367888,,B,,,,299,
JBH,20130510,14:56:33.259,DELETE,,,,,,0,6267643730650342344,,B,,,,299,
JBH,20130510,14:56:33.270,ENTER,17.260,49,0,845.74,,0,6267643730650374179,,B,,,,299,
JBH,20130510,14:56:33.273,ENTER,17.260,49,0,845.74,,0,6267643730650374180,,B,,,,299,
JBH,20130510,14:56:33.430,AMEND,17.270,260,,4490.2,,0,6267643730650373215,,B,14:56:25,17.270,220,203,
JBH,20130510,14:56:33.492,AMEND,17.310,127,,2198.37,,0,,6267643730648602636,A,10:09:24,17.330,127,,361
JBH,20130510,14:56:37.747,ENTER,17.300,2500,0,43250,,0,6267643730650374648,,B,,,,338,
JBH,20130510,14:56:37.747,TRADE,17.300,42,,726.6,Bi,0,6267643730650374648,6267643730650373022,,,,,338,203
JBH,20130510,14:56:37.747,TRADE,17.300,370,,6401,Bi,0,6267643730650374648,6267643730650372995,,,,,338,210
JBH,20130510,14:56:37.747,TRADE,17.300,115,,1989.5,Bi,0,6267643730650374648,6267643730650372994,,,,,338,210
JBH,20130510,14:56:37.747,TRADE,17.300,118,,2041.4,Bi,0,6267643730650374648,6267643730650372998,,,,,338,203
JBH,20130510,14:56:37.747,TRADE,17.300,326,,5639.8,Bi,0,6267643730650374648,6267643730650373067,,,,,338,210
JBH,20130510,14:56:37.747,TRADE,17.300,4,,69.2,Bi,0,6267643730650374648,6267643730650373199,,,,,338,110
JBH,20130510,14:56:37.747,TRADE,17.300,118,,2041.4,Bi,0,6267643730650374648,6267643730650374112,,,,,338,203
JBH,20130510,14:56:37.748,ENTER,17.350,407,0,7061.45,,0,,6267643730650374649,A,,,,,203
JBH,20130510,14:56:37.748,ENTER,17.290,407,0,7037.03,,0,6267643730650374650,,B,,,,203,
JBH,20130510,14:56:37.748,DELETE,,,,,,0,6267643730650372979,,B,,,,203,
JBH,20130510,14:56:37.752,AMEND,17.330,127,,2200.91,,0,,6267643730648602636,A,10:09:24,17.310,127,,361
JBH,20130510,14:56:37.756,ENTER,17.300,224,0,3875.2,,0,6267643730650374654,,B,,,,366,
JBH,20130510,14:56:37.768,ENTER,17.300,414,0,7162.2,OB0 ,0,,6267643730650374655,A,,,,,210
JBH,20130510,14:56:37.768,TRADE,17.300,414,,7162.2,Si,0,6267643730650374648,6267643730650374655,,,,,338,210
JBH,20130510,14:56:37.835,ENTER,17.310,263,0,4552.53,,0,,6267643730650374667,A,,,,,210
JBH,20130510,14:56:37.922,DELETE,,,,,,0,6267643730650373235,,B,,,,157,
JBH,20130510,14:56:37.999,ENTER,17.280,56,0,967.68,,0,6267643730650374684,,B,,,,157,
JBH,20130510,14:56:38.368,AMEND,17.270,150,,2590.5,,0,6267643730650373215,,B,14:56:25,17.270,260,203,
JBH,20130510,14:56:38.794,AMEND,17.260,404,,6973.04,,0,6267643730648571354,,B,10:04:24,17.240,404,140,
JBH,20130510,14:56:39.026,ENTER,17.310,251,0,4344.81,FK OB0 ,0,6267643730650374748,,B,,,,203,
JBH,20130510,14:56:39.026,TRADE,17.310,43,,744.33,Bi,0,6267643730650374748,6267643730650367287,,,,,203,157
JBH,20130510,14:56:39.026,TRADE,17.310,208,,3600.48,Bi,0,6267643730650374748,6267643730650374667,,,,,203,210
JBH,20130510,14:56:39.029,AMEND,17.280,127,,2194.56,,0,6267643730649471271,,B,12:04:25,17.260,127,361,
JBH,20130510,14:56:39.081,AMEND,17.320,55,,952.6,,0,,6267643730650374667,A,14:56:37,17.310,55,,210
JBH,20130510,14:56:39.082,ENTER,17.320,370,0,6408.4,,0,,6267643730650374757,A,,,,,210
JBH,20130510,14:56:39.658,DELETE,,,,,,0,6267643730650373213,,B,,,,203,
JBH,20130510,14:56:39.730,AMEND,17.290,180,,3112.2,,0,6267643730650373215,,B,14:56:25,17.270,150,203,
JBH,20130510,14:56:40.357,ENTER,17.300,326,0,5639.8,,0,6267643730650374846,,B,,,,203,
JBH,20130510,14:56:40.546,ENTER,17.320,144,0,2494.08,,0,,6267643730650374879,A,,,,,203
JBH,20130510,14:56:40.997,DELETE,,,,,,0,,6267643730650367212,A,,,,,299
JBH,20130510,14:56:41.011,ENTER,17.360,44,0,763.84,,0,,6267643730650374966,A,,,,,299
JBH,20130510,14:56:41.312,AMEND,17.300,236,,4082.8,,0,6267643730650374846,,B,14:56:40,17.300,326,203,
JBH,20130510,14:56:41.384,AMEND,17.290,130,,2247.7,,0,6267643730650373215,,B,14:56:25,17.290,180,203,
JBH,20130510,14:56:48.316,DELETE,,,,,,0,6267643730650374179,,B,,,,299,
JBH,20130510,14:56:48.318,DELETE,,,,,,0,6267643730650374180,,B,,,,299,
JBH,20130510,14:56:48.328,ENTER,17.280,49,0,846.72,,0,6267643730650375830,,B,,,,299,
JBH,20130510,14:56:48.330,ENTER,17.280,49,0,846.72,,0,6267643730650375831,,B,,,,299,
JBH,20130510,14:56:49.249,ENTER,17.320,582,0,10080.24,,0,,6267643730650375906,A,,,,,361
JBH,20130510,14:56:53.990,AMEND,17.330,120,,2079.6,,0,6267643730650317625,,B,14:46:09,17.310,120,345,
JBH,20130510,14:56:56.794,ENTER,17.300,1,0,17.3,,0,6267643730650376544,,B,,,,210,
JBH,20130510,14:57:16.949,DELETE,,,,,,0,6267643730650372420,,B,,,,157,
JBH,20130510,14:57:19.636,ENTER,17.260,1509,0,26045.34,,0,6267643730650379351,,B,,,,157,
JBH,20130510,14:57:21.083,ENTER,17.310,1000,0,17310,,0,,6267643730650379481,A,,,,,603
JBH,20130510,14:57:21.083,DELETE,,,,,,0,6267643730650371982,,B,,,,203,
JBH,20130510,14:57:21.083,ENTER,17.280,427,0,7378.56,,0,6267643730650379483,,B,,,,203,
JBH,20130510,14:57:21.103,AMEND,17.310,144,,2492.64,,0,,6267643730650374879,A,14:56:40,17.320,144,,203
JBH,20130510,14:57:21.151,DELETE,,,,,,0,,6267643730650374667,A,,,,,210
JBH,20130510,14:57:21.153,ENTER,17.310,55,0,952.05,,0,,6267643730650379493,A,,,,,210
JBH,20130510,14:57:21.189,DELETE,,,,,,0,,6267643730650375906,A,,,,,361
JBH,20130510,14:57:21.221,ENTER,17.310,628,0,10870.68,,0,,6267643730650379496,A,,,,,361
JBH,20130510,14:57:21.223,DELETE,,,,,,0,,6267643730650374757,A,,,,,210
JBH,20130510,14:57:21.224,ENTER,17.310,450,0,7789.5,,0,,6267643730650379498,A,,,,,210
JBH,20130510,14:57:22.053,ENTER,17.310,178,0,3081.18,FK OB0 ,0,6267643730650379556,,B,,,,203,
JBH,20130510,14:57:22.053,TRADE,17.310,178,,3081.18,Bi,0,6267643730650379556,6267643730650379481,,,,,203,603
JBH,20130510,14:57:24.351,ENTER,17.300,1454,0,25154.2,OB0 ,0,,6267643730650379902,A,,,,,150
JBH,20130510,14:57:24.351,TRADE,17.300,993,,17178.9,Si,0,6267643730650374648,6267643730650379902,,,,,338,150
JBH,20130510,14:57:24.351,TRADE,17.300,224,,3875.2,Si,0,6267643730650374654,6267643730650379902,,,,,366,150
JBH,20130510,14:57:24.351,TRADE,17.300,236,,4082.8,Si,0,6267643730650374846,6267643730650379902,,,,,203,150
JBH,20130510,14:57:24.351,TRADE,17.300,1,,17.3,Si,0,6267643730650376544,6267643730650379902,,,,,210,150
JBH,20130510,14:57:24.352,DELETE,,,,,,0,6267643730650374650,,B,,,,203,
JBH,20130510,14:57:24.352,ENTER,17.300,42,0,726.6,,0,,6267643730650379913,A,,,,,203
JBH,20130510,14:57:24.386,AMEND,17.300,450,,7785,,0,,6267643730650379498,A,14:57:21,17.310,450,,210
JBH,20130510,14:57:24.473,ENTER,17.290,164,0,2835.56,,0,6267643730650379982,,B,,,,366,
JBH,20130510,14:57:24.475,DELETE,,,,,,0,,6267643730650379498,A,,,,,210
JBH,20130510,14:57:24.491,DELETE,,,,,,0,6267643730650374684,,B,,,,157,
JBH,20130510,14:57:24.555,ENTER,17.270,56,0,967.12,,0,6267643730650380036,,B,,,,157,
JBH,20130510,14:57:24.778,AMEND,17.250,404,,6969,,0,6267643730648571354,,B,10:04:24,17.260,404,140,
JBH,20130510,14:57:24.929,DELETE,,,,,,0,,6267643730650379496,A,,,,,361
JBH,20130510,14:57:24.968,ENTER,17.300,628,0,10864.4,,0,,6267643730650380119,A,,,,,361
JBH,20130510,14:57:24.969,ENTER,17.300,450,0,7785,,0,,6267643730650380120,A,,,,,210
JBH,20130510,14:57:25.006,AMEND,17.300,144,,2491.2,,0,,6267643730650374879,A,14:56:40,17.310,144,,203
JBH,20130510,14:57:25.046,AMEND,17.290,64,,1106.56,,0,6267643730650373215,,B,14:56:25,17.290,130,203,
JBH,20130510,14:57:25.065,AMEND,17.300,55,,951.5,,0,,6267643730650379493,A,14:57:21,17.310,55,,210
JBH,20130510,14:57:26.116,AMEND,17.300,20,,346,,0,,6267643730650360037,A,14:54:03,17.320,20,,150
JBH,20130510,14:57:26.142,DELETE,,,,,,0,,6267643730650374966,A,,,,,299
JBH,20130510,14:57:26.157,ENTER,17.320,44,0,762.08,,0,,6267643730650380369,A,,,,,299
JBH,20130510,14:57:27.122,DELETE,,,,,,0,6267643730650373215,,B,,,,203,
JBH,20130510,14:57:30.239,ENTER,17.290,164,0,2835.56,OB0 ,0,,6267643730650381159,A,,,,,150
JBH,20130510,14:57:30.239,TRADE,17.290,164,,2835.56,Si,0,6267643730650379982,6267643730650381159,,,,,366,150
JBH,20130510,14:57:30.240,DELETE,,,,,,0,,6267643730650374649,A,,,,,203
JBH,20130510,14:57:30.240,ENTER,17.250,424,0,7314,,0,6267643730650381163,,B,,,,203,
JBH,20130510,14:57:30.241,DELETE,,,,,,0,6267643730650379483,,B,,,,203,
JBH,20130510,14:57:30.241,ENTER,17.310,424,0,7339.44,,0,,6267643730650381168,A,,,,,203
JBH,20130510,14:57:30.242,AMEND,17.260,127,,2192.02,,0,6267643730649471271,,B,12:04:25,17.280,127,361,
JBH,20130510,14:57:30.243,ENTER,17.290,77,0,1331.33,,0,,6267643730650381172,A,,,,,150
JBH,20130510,14:57:30.243,ENTER,17.290,16,0,276.64,,0,,6267643730650381173,A,,,,,203
JBH,20130510,14:57:30.244,AMEND,17.310,127,,2198.37,,0,,6267643730648602636,A,10:09:24,17.330,127,,361
JBH,20130510,14:57:30.329,DELETE,,,,,,0,,6267643730650379493,A,,,,,210
JBH,20130510,14:57:30.331,ENTER,17.290,55,0,950.95,,0,,6267643730650381204,A,,,,,210
JBH,20130510,14:57:30.668,AMEND,17.290,144,,2489.76,,0,,6267643730650374879,A,14:56:40,17.300,144,,203
JBH,20130510,14:57:30.793,DELETE,,,,,,0,6267643730650380036,,B,,,,157,
JBH,20130510,14:57:30.822,DELETE,,,,,,0,6267643730650372408,,B,,,,299,
JBH,20130510,14:57:30.889,ENTER,17.260,56,0,966.56,,0,6267643730650381379,,B,,,,157,
JBH,20130510,14:57:30.892,ENTER,17.290,105,0,1815.45,OB0 ,0,6267643730650381381,,B,,,,299,
JBH,20130510,14:57:30.892,TRADE,17.290,77,,1331.33,Bi,0,6267643730650381381,6267643730650381172,,,,,299,150
JBH,20130510,14:57:30.892,TRADE,17.290,16,,276.64,Bi,0,6267643730650381381,6267643730650381173,,,,,299,203
JBH,20130510,14:57:30.892,TRADE,17.290,12,,207.48,Bi,0,6267643730650381381,6267643730650381204,,,,,299,210
JBH,20130510,14:57:31.062,ENTER,17.240,82,0,1413.68,,0,6267643730650381439,,B,,,,361,
JBH,20130510,14:57:31.847,ENTER,17.295,336,0,5811.12,OB0 ,0,6267643730650381598,,B,,,,361,
JBH,20130510,14:57:31.847,ENTER,17.295,336,0,5811.12,OB0 ,0,,6267643730650381598,A,,,,,361
JBH,20130510,14:57:31.847,OFFTR,17.295,336,,5811.12,NX XT,0,6267643730650381598,6267643730650381598,,,,,361,361
JBH,20130510,14:57:32.308,ENTER,17.290,117,0,2022.93,,0,,6267643730650381667,A,,,,,203
JBH,20130510,14:57:32.769,AMEND,17.240,404,,6964.96,,0,6267643730648571354,,B,10:04:24,17.250,404,140,
JBH,20130510,14:57:33.469,DELETE,,,,,,0,6267643730650375830,,B,,,,299,
JBH,20130510,14:57:33.480,ENTER,17.270,49,0,846.23,,0,6267643730650381855,,B,,,,299,
JBH,20130510,14:57:33.543,DELETE,,,,,,0,6267643730650375831,,B,,,,299,
JBH,20130510,14:57:33.555,ENTER,17.270,49,0,846.23,,0,6267643730650381870,,B,,,,299,
JBH,20130510,14:57:34.771,DELETE,,,,,,0,,6267643730650380119,A,,,,,361
JBH,20130510,14:57:34.807,ENTER,17.290,628,0,10858.12,,0,,6267643730650381957,A,,,,,361
JBH,20130510,14:57:36.850,DELETE,,,,,,0,,6267643730650381957,A,,,,,361
JBH,20130510,14:57:36.886,ENTER,17.300,628,0,10864.4,,0,,6267643730650382155,A,,,,,361
JBH,20130510,14:57:37.303,DELETE,,,,,,0,6267643730650381379,,B,,,,157,
JBH,20130510,14:57:37.407,ENTER,17.250,56,0,966,,0,6267643730650382203,,B,,,,157,
JBH,20130510,14:57:38.517,DELETE,,,,,,0,6267643730650382203,,B,,,,157,
JBH,20130510,14:57:38.663,ENTER,17.260,56,0,966.56,,0,6267643730650382378,,B,,,,157,
JBH,20130510,14:57:38.901,DELETE,,,,,,0,,6267643730650382155,A,,,,,361
JBH,20130510,14:57:38.933,ENTER,17.290,628,0,10858.12,,0,,6267643730650382457,A,,,,,361
JBH,20130510,14:57:40.939,DELETE,,,,,,0,,6267643730650382457,A,,,,,361
JBH,20130510,14:57:40.973,ENTER,17.300,628,0,10864.4,,0,,6267643730650382648,A,,,,,361
JBH,20130510,14:57:41.116,AMEND,17.290,20,,345.8,,0,,6267643730650360037,A,14:54:03,17.300,20,,150
JBH,20130510,14:57:42.792,AMEND,17.330,404,,7001.32,,0,,6267643730648571350,A,10:04:24,17.360,404,,140
JBH,20130510,14:57:42.947,DELETE,,,,,,0,,6267643730650382648,A,,,,,361
JBH,20130510,14:57:43.009,ENTER,17.290,628,0,10858.12,,0,,6267643730650382953,A,,,,,361
JBH,20130510,14:57:46.510,DELETE,,,,,,0,6267643730650382378,,B,,,,157,
JBH,20130510,14:57:46.615,ENTER,17.270,56,0,967.12,,0,6267643730650383278,,B,,,,157,
JBH,20130510,14:57:47.215,DELETE,,,,,,0,,6267643730650382953,A,,,,,361
JBH,20130510,14:57:47.266,ENTER,17.300,628,0,10864.4,,0,,6267643730650383356,A,,,,,361
JBH,20130510,14:57:47.372,DELETE,,,,,,0,6267643730650383278,,B,,,,157,
JBH,20130510,14:57:47.488,ENTER,17.260,56,0,966.56,,0,6267643730650383375,,B,,,,157,
JBH,20130510,14:57:52.286,DELETE,,,,,,0,,6267643730650383356,A,,,,,361
JBH,20130510,14:57:52.365,ENTER,17.290,628,0,10858.12,,0,,6267643730650384157,A,,,,,361
JBH,20130510,14:57:54.123,AMEND,17.310,120,,2077.2,,0,6267643730650317625,,B,14:46:09,17.330,120,345,
JBH,20130510,14:57:54.489,DELETE,,,,,,0,,6267643730650384157,A,,,,,361
JBH,20130510,14:57:54.515,ENTER,17.300,628,0,10864.4,,0,,6267643730650384359,A,,,,,361
JBH,20130510,14:57:54.761,ENTER,17.240,130,0,2241.2,,0,6267643730650384473,,B,,,,119,
JBH,20130510,14:57:55.562,DELETE,,,,,,0,6267643730650383375,,B,,,,157,
JBH,20130510,14:57:55.716,ENTER,17.270,56,0,967.12,,0,6267643730650384841,,B,,,,157,
JBH,20130510,14:57:55.859,ENTER,17.290,2500,0,43225,,0,6267643730650384950,,B,,,,338,
JBH,20130510,14:57:55.859,TRADE,17.290,43,,743.47,Bi,0,6267643730650384950,6267643730650381204,,,,,338,210
JBH,20130510,14:57:55.859,TRADE,17.290,144,,2489.76,Bi,0,6267643730650384950,6267643730650374879,,,,,338,203
JBH,20130510,14:57:55.859,TRADE,17.290,117,,2022.93,Bi,0,6267643730650384950,6267643730650381667,,,,,338,203
JBH,20130510,14:57:55.859,TRADE,17.290,20,,345.8,Bi,0,6267643730650384950,6267643730650360037,,,,,338,150
JBH,20130510,14:57:55.859,ENTER,17.290,16,0,276.64,,0,6267643730650384951,,B,,,,203,
JBH,20130510,14:57:55.859,ENTER,17.280,412,0,7119.36,,0,6267643730650384952,,B,,,,203,
JBH,20130510,14:57:55.860,ENTER,17.300,1120,0,19376,FK OB0 ,0,6267643730650384953,,B,,,,203,
JBH,20130510,14:57:55.860,TRADE,17.300,450,,7785,Bi,0,6267643730650384953,6267643730650380120,,,,,203,210
JBH,20130510,14:57:55.860,TRADE,17.300,628,,10864.4,Bi,0,6267643730650384953,6267643730650384359,,,,,203,361
JBH,20130510,14:57:55.860,TRADE,17.300,42,,726.6,Bi,0,6267643730650384953,6267643730650379913,,,,,203,203
JBH,20130510,14:57:55.860,AMEND,17.330,127,,2200.91,,0,,6267643730648602636,A,10:09:24,17.310,127,,361
JBH,20130510,14:57:55.860,ENTER,17.300,269,0,4653.7,,0,6267643730650384955,,B,,,,203,
JBH,20130510,14:57:55.860,DELETE,,,,,,0,,6267643730650381168,A,,,,,203
JBH,20130510,14:57:55.861,ENTER,17.300,41,0,709.3,,0,6267643730650384959,,B,,,,203,
JBH,20130510,14:57:55.861,AMEND,17.280,127,,2194.56,,0,6267643730649471271,,B,12:04:25,17.260,127,361,
JBH,20130510,14:57:55.862,AMEND,17.340,127,,2202.18,,0,,6267643730648602156,A,10:09:22,17.320,127,,361
JBH,20130510,14:57:55.862,ENTER,17.310,450,0,7789.5,,0,,6267643730650384966,A,,,,,210
JBH,20130510,14:57:55.865,DELETE,,,,,,0,,6267643730650384966,A,,,,,210
JBH,20130510,14:57:55.867,ENTER,17.290,194,0,3354.26,,0,6267643730650384969,,B,,,,366,
JBH,20130510,14:57:55.871,ENTER,17.310,450,0,7789.5,,0,,6267643730650384973,A,,,,,210
JBH,20130510,14:57:55.882,AMEND,17.300,24,,415.2,,0,6267643730650367954,,B,14:55:37,17.270,24,366,
JBH,20130510,14:57:56.007,ENTER,17.290,102,0,1763.58,FK CP OB0 ,0,,6267643730650385022,A,,,,,203
JBH,20130510,14:57:56.007,TRADE,17.305,102,,1765.11,CX Si,0,6267643730650317625,6267643730650385022,,,,,345,203
JBH,20130510,14:57:56.052,ENTER,17.300,269,0,4653.7,OB0 ,0,,6267643730650385029,A,,,,,157
JBH,20130510,14:57:56.052,TRADE,17.300,269,,4653.7,Si,0,6267643730650384955,6267643730650385029,,,,,203,157
